iso_o,iso_d,year,FLOW,SOURCE_TF,XPTOT_o,IPTOT_o,XPTOT_d,IPTOT_d
CUB,PRT,1965,1.071429e+06,DOTS_IP,2.4500011e+08,3.0928586e+08,2.2026189e+08,3.2853587e+08
CYP,PRT,1965,0.0,DOTS_IP,2.6121084e+07,5.0964308e+07,2.2026189e+08,3.2853587e+08
CZSK,PRT,1965,1.071429e+06,DOTS_IP,8.1130854e+08,8.029445e+08,2.2026189e+08,3.2853587e+08
DJI,PRT,1965,0.0,DOTS_IP,857143.25,1.5000007e+07,2.2026189e+08,3.2853587e+08
DMA,PRT,1965,0.0,DOTS_IP,1.9816616e+06,3.5816445e+06,2.2026189e+08,3.2853587e+08
DNK,PRT,1965,3.2500015e+06,DOTS_IP,8.2607174e+08,1.0070004e+09,2.2026189e+08,3.2853587e+08
DOM,PRT,1965,107142.91,DOTS_IP,5.3260736e+07,4.453181e+07,2.2026189e+08,3.2853587e+08
DZA,PRT,1965,0.0,DOTS_IP,2.7413155e+08,2.387394e+08,2.2026189e+08,3.2853587e+08
ECU,PRT,1965,0.0,DOTS_IP,8.722504e+07,6.014938e+07,2.2026189e+08,3.2853587e+08
EDEU,PRT,1965,107142.91,DOTS_IP,1.8971222e+08,2.0005366e+08,2.2026189e+08,3.2853587e+08
EGY,PRT,1965,392857.3,DOTS_IP,2.1614296e+08,3.3332157e+08,2.2026189e+08,3.2853587e+08
ESP,PRT,1965,7.800945e+06,ESP TENA JUNGUITO,4.0381482e+08,1.0733219e+09,2.2026189e+08,3.2853587e+08
ETH,PRT,1965,0.0,DOTS_IP,4.225002e+07,5.3214308e+07,2.2026189e+08,3.2853587e+08
FIN,PRT,1965,1.00000044e+06,DOTS_IP,5.092145e+08,5.8639315e+08,2.2026189e+08,3.2853587e+08
FJI,PRT,1965,0.0,DOTS_IP,1.9000008e+07,2.5535726e+07,2.2026189e+08,3.2853587e+08
FLK,PRT,1965,0.0,DOTS_IP,1.3571435e+06,785714.6,2.2026189e+08,3.2853587e+08
FRA,PRT,1965,2.482144e+07,DOTS_IP,3.5819302e+09,3.673823e+09,2.2026189e+08,3.2853587e+08
FRO,PRT,1965,0.0,DOTS_IP,9.178575e+06,9.357147e+06,2.2026189e+08,3.2853587e+08
GAB,PRT,1965,0.0,DOTS_IP,4.1360732e+07,2.225001e+07,2.2026189e+08,3.2853587e+08
GBR,PRT,1965,4.282145e+07,DOTS_IP,4.791252e+09,5.694931e+09,2.2026189e+08,3.2853587e+08
GHA,PRT,1965,0.0,DOTS_IP,1.1346434e+08,1.6000006e+08,2.2026189e+08,3.2853587e+08
GIB,PRT,1965,0.0,DOTS_IP,1.178572e+06,1.0470005e+07,2.2026189e+08,3.2853587e+08
GIN,PRT,1965,0.0,DOTS_IP,1.9285722e+07,1.892858e+07,2.2026189e+08,3.2853587e+08
GLP,PRT,1965,0.0,DOTS_IP,1.4321792e+07,3.0571442e+07,2.2026189e+08,3.2853587e+08
GMB,PRT,1965,1.308572e+06,DOTS_XP,5.289645e+06,5.813217e+06,2.2026189e+08,3.2853587e+08
GNB,PRT,1965,1.5000006e+06,DOTS_IP,2.4285725e+06,4.857145e+06,2.2026189e+08,3.2853587e+08
GNQ,PRT,1965,,,9.642861e+06,9.285718e+06,2.2026189e+08,3.2853587e+08
GRC,PRT,1965,821428.94,DOTS_IP,1.1700005e+08,4.120385e+08,2.2026189e+08,3.2853587e+08
GRD,PRT,1965,0.0,DOTS_IP,2.2652045e+06,3.974359e+06,2.2026189e+08,3.2853587e+08
GRL,PRT,1965,0.0,DOTS_IP,4.8928595e+06,1.2107149e+07,2.2026189e+08,3.2853587e+08
GTM,PRT,1965,35714.3,DOTS_IP,7.3931816e+07,8.1857176e+07,2.2026189e+08,3.2853587e+08
GUF,PRT,1965,0.0,DOTS_IP,1.6500008e+06,7.178575e+06,2.2026189e+08,3.2853587e+08
GUY,PRT,1965,0.0,DOTS_IP,3.730716e+07,3.7285732e+07,2.2026189e+08,3.2853587e+08
HKG,PRT,1965,178571.5,DOTS_IP,3.71158e+08,5.396059e+08,2.2026189e+08,3.2853587e+08
HND,PRT,1965,0.0,DOTS_IP,5.5808956e+07,4.3892876e+07,2.2026189e+08,3.2853587e+08
HTI,PRT,1965,0.0,DOTS_IP,1.7642864e+07,1.336559e+07,2.2026189e+08,3.2853587e+08
HUN,PRT,1965,107142.91,DOTS_IP,3.6040086e+08,3.6243702e+08,2.2026189e+08,3.2853587e+08
IDN,PRT,1965,71428.6,DOTS_IP,2.703912e+08,2.4807154e+08,2.2026189e+08,3.2853587e+08
IND,PRT,1965,178571.5,DOTS_IP,5.8967885e+08,9.903219e+08,2.2026189e+08,3.2853587e+08
IRL,PRT,1965,285714.4,DOTS_IP,2.3656546e+08,3.7025018e+08,2.2026189e+08,3.2853587e+08
IRN,PRT,1965,1.03571475e+06,DOTS_IP,4.7844666e+08,3.0546442e+08,2.2026189e+08,3.2853587e+08
IRQ,PRT,1965,9.71429e+06,DOTS_IP,3.5110016e+08,1.555715e+08,2.2026189e+08,3.2853587e+08
ISL,PRT,1965,678571.75,DOTS_IP,4.6107164e+07,5.0030868e+07,2.2026189e+08,3.2853587e+08
ISR,PRT,1965,250000.11,DOTS_IP,1.5185722e+08,2.9760726e+08,2.2026189e+08,3.2853587e+08
ITA,PRT,1965,1.6892864e+07,DOTS_IP,2.5555725e+09,2.6061082e+09,2.2026189e+08,3.2853587e+08
JAM,PRT,1965,0.0,DOTS_IP,1.0182076e+08,1.0528576e+08,2.2026189e+08,3.2853587e+08
JOR,PRT,1965,0.0,DOTS_IP,9.607147e+06,6.009321e+07,2.2026189e+08,3.2853587e+08
JPN,PRT,1965,678571.75,DOTS_IP,2.8827868e+09,2.7762511e+09,2.2026189e+08,3.2853587e+08
KEN,PRT,1965,0.0,DOTS_IP,8.145003e+07,9.768186e+07,2.2026189e+08,3.2853587e+08
KHM,PRT,1965,0.0,DOTS_IP,3.1107156e+07,3.4678588e+07,2.2026189e+08,3.2853587e+08
KIR,PRT,1965,0.0,DOTS_IP,1.3482149e+06,,2.2026189e+08,3.2853587e+08
KNA,PRT,1965,0.0,DOTS_IP,,3.2142872e+06,2.2026189e+08,3.2853587e+08
KOR,PRT,1965,0.0,DOTS_IP,6.121431e+07,1.880293e+08,2.2026189e+08,3.2853587e+08
KWT,PRT,1965,285714.4,DOTS_IP,5.2173952e+08,1.1497148e+08,2.2026189e+08,3.2853587e+08
LAO,PRT,1965,0.0,DOTS_IP,357143.0,1.0308446e+07,2.2026189e+08,3.2853587e+08
LBN,PRT,1965,71428.6,DOTS_IP,5.471288e+07,1.8136989e+08,2.2026189e+08,3.2853587e+08
LBR,PRT,1965,0.0,DOTS_IP,7.850075e+07,7.338218e+07,2.2026189e+08,3.2853587e+08
LBY,PRT,1965,0.0,DOTS_IP,3.5389658e+08,1.3149259e+08,2.2026189e+08,3.2853587e+08
LCA,PRT,1965,0.0,DOTS_IP,2.3272868e+06,4.586252e+06,2.2026189e+08,3.2853587e+08
LKA,PRT,1965,142857.2,DOTS_IP,1.4575006e+08,1.1102375e+08,2.2026189e+08,3.2853587e+08
LSO,PRT,1965,,,2.350001e+06,8.750004e+06,2.2026189e+08,3.2853587e+08
LUX,PRT,1965,539285.94,COW,,,2.2026189e+08,3.2853587e+08
MAC,PRT,1965,357143.0,DOTS_IP,9.000004e+06,1.6760722e+07,2.2026189e+08,3.2853587e+08
MAR,PRT,1965,2.1071438e+06,DOTS_IP,1.7476936e+08,1.6096435e+08,2.2026189e+08,3.2853587e+08
MDG,PRT,1965,107142.91,DOTS_IP,3.7687156e+07,5.2178596e+07,2.2026189e+08,3.2853587e+08
MDV,PRT,1965,0.0,DOTS_IP,888225.4,647543.1,2.2026189e+08,3.2853587e+08
MEX,PRT,1965,1.03571475e+06,DOTS_IP,4.325341e+08,5.840726e+08,2.2026189e+08,3.2853587e+08
MLI,PRT,1965,0.0,DOTS_IP,5.535717e+06,1.5250007e+07,2.2026189e+08,3.2853587e+08
MLT,PRT,1965,71428.6,DOTS_XP,8.428575e+06,3.4103588e+07,2.2026189e+08,3.2853587e+08
MMR,PRT,1965,0.0,DOTS_IP,7.578574e+07,8.63929e+07,2.2026189e+08,3.2853587e+08
MNG,PRT,1965,0.0,DOTS_IP,,,2.2026189e+08,3.2853587e+08
MOZ,PRT,1965,1.6464293e+07,DOTS_IP,4.2185732e+07,6.6571456e+07,2.2026189e+08,3.2853587e+08
MRT,PRT,1965,0.0,DOTS_IP,2.6464298e+07,8.035718e+06,2.2026189e+08,3.2853587e+08
MTQ,PRT,1965,0.0,DOTS_IP,2.0036082e+07,3.24643e+07,2.2026189e+08,3.2853587e+08
MUS,PRT,1965,0.0,DOTS_IP,2.5428582e+07,2.6785726e+07,2.2026189e+08,3.2853587e+08
MWI,PRT,1965,0.0,DOTS_IP,1.3049648e+07,2.1535724e+07,2.2026189e+08,3.2853587e+08
MYS,PRT,1965,0.0,DOTS_IP,4.4135018e+08,3.9153232e+08,2.2026189e+08,3.2853587e+08
NAM,PRT,1965,0.0,DOTS_IP,,,2.2026189e+08,3.2853587e+08
NCL,PRT,1965,0.0,DOTS_IP,2.325001e+07,2.7107154e+07,2.2026189e+08,3.2853587e+08
NER,PRT,1965,0.0,DOTS_IP,9.000004e+06,1.328572e+07,2.2026189e+08,3.2853587e+08
NGA,PRT,1965,5.214288e+06,DOTS_IP,2.6782155e+08,2.7360726e+08,2.2026189e+08,3.2853587e+08
NIC,PRT,1965,2.2142868e+06,DOTS_IP,5.7767884e+07,5.7246452e+07,2.2026189e+08,3.2853587e+08
NLD,PRT,1965,8.285718e+06,DOTS_IP,2.2719793e+09,3.0276012e+09,2.2026189e+08,3.2853587e+08
NOR,PRT,1965,2.5357155e+06,DOTS_IP,5.1403594e+08,7.8682176e+08,2.2026189e+08,3.2853587e+08
NPL,PRT,1965,0.0,DOTS_IP,2.036733e+07,3.840966e+07,2.2026189e+08,3.2853587e+08
NRU,PRT,1965,0.0,DOTS_IP,,,2.2026189e+08,3.2853587e+08
NZL,PRT,1965,1.3214291e+06,DOTS_IP,3.9953267e+08,3.7572874e+08,2.2026189e+08,3.2853587e+08
OMN,PRT,1965,0.0,DOTS_IP,3.54643e+07,1.2142863e+07,2.2026189e+08,3.2853587e+08
PAK,PRT,1965,1.8571436e+06,DOTS_IP,1.8703579e+08,3.695359e+08,2.2026189e+08,3.2853587e+08
PAN,PRT,1965,0.0,DOTS_IP,5.5382524e+07,1.3679042e+08,2.2026189e+08,3.2853587e+08
PER,PRT,1965,428571.62,DOTS_IP,2.94133e+08,2.6032154e+08,2.2026189e+08,3.2853587e+08
PHL,PRT,1965,35714.3,DOTS_IP,3.0464298e+08,3.2665987e+08,2.2026189e+08,3.2853587e+08
PNG,PRT,1965,0.0,DOTS_IP,1.9035722e+07,4.3966804e+07,2.2026189e+08,3.2853587e+08
POL,PRT,1965,1.4642864e+06,DOTS_IP,7.956253e+08,8.357146e+08,2.2026189e+08,3.2853587e+08
PRK,PRT,1965,0.0,DOTS_IP,9.160718e+06,,2.2026189e+08,3.2853587e+08
PRT,AFG,1965,0.0,DOTS_IP,2.2026189e+08,3.2853587e+08,2.5035726e+07,4.6785736e+07
PRT,AGO,1965,3.3035728e+07,DOTS_IP,2.2026189e+08,3.2853587e+08,7.683218e+07,6.953574e+07
PRT,ALB,1965,0.0,DOTS_IP,2.2026189e+08,3.2853587e+08,2.5964298e+06,8.528575e+06
PRT,ANT,1965,117857.2,DOTS_IP,2.2026189e+08,3.2853587e+08,2.236176e+08,2.7118762e+08
PRT,ARE,1965,0.0,DOTS_IP,2.2026189e+08,3.2853587e+08,6.7857176e+07,8.0357176e+07
PRT,ARG,1965,607143.1,DOTS_IP,2.2026189e+08,3.2853587e+08,5.650584e+08,4.2096448e+08
PRT,ATG,1965,0.0,DOTS_IP,2.2026189e+08,3.2853587e+08,1.428572e+06,6.7857175e+06
PRT,AUS,1965,1.3750006e+06,DOTS_IP,2.2026189e+08,3.2853587e+08,1.0428576e+09,1.3032649e+09
PRT,AUT,1965,2.357144e+06,DOTS_IP,2.2026189e+08,3.2853587e+08,5.698574e+08,7.479289e+08
PRT,BDI,1965,0.0,DOTS_IP,2.2026189e+08,3.2853587e+08,1.2142863e+07,6.4285745e+06
PRT,BEL,1965,6.0000025e+06,DOTS_IP,2.2026189e+08,3.2853587e+08,2.273894e+09,2.2929923e+09
PRT,BEN,1965,0.0,DOTS_IP,2.2026189e+08,3.2853587e+08,5.8571455e+06,1.2178577e+07
PRT,BFA,1965,0.0,DOTS_IP,2.2026189e+08,3.2853587e+08,5.214288e+06,1.3265577e+07
PRT,BGD,1965,0.0,DOTS_IP,2.2026189e+08,3.2853587e+08,,
PRT,BGR,1965,0.0,DOTS_IP,2.2026189e+08,3.2853587e+08,4.2735062e+08,4.2735062e+08
PRT,BHR,1965,0.0,DOTS_IP,2.2026189e+08,3.2853587e+08,5.878574e+07,5.8392884e+07
PRT,BHS,1965,0.0,DOTS_IP,2.2026189e+08,3.2853587e+08,1.0655719e+07,6.2264316e+07
PRT,BLZ,1965,1428.57,DOTS_IP,2.2026189e+08,3.2853587e+08,7.000003e+06,1.1273382e+07
PRT,BMU,1965,71428.6,DOTS_IP,2.2026189e+08,3.2853587e+08,1.9535722e+07,3.639287e+07
PRT,BOL,1965,71428.6,DOTS_IP,2.2026189e+08,3.2853587e+08,4.7107164e+07,4.789288e+07
PRT,BRA,1965,1.021429e+06,DOTS_IP,2.2026189e+08,3.2853587e+08,6.2032525e+08,4.3061088e+08
PRT,BRB,1965,71428.6,DOTS_IP,2.2026189e+08,3.2853587e+08,1.3389542e+07,2.3857154e+07
PRT,BRN,1965,0.0,DOTS_IP,2.2026189e+08,3.2853587e+08,2.3214296e+07,1.2857149e+07
PRT,BWA,1965,0.0,DOTS_IP,2.2026189e+08,3.2853587e+08,5.1195025e+06,8.2955035e+06
PRT,CAF,1965,71428.6,DOTS_IP,2.2026189e+08,3.2853587e+08,9.321433e+06,9.71429e+06
PRT,CAN,1965,4.035716e+06,DOTS_IP,2.2026189e+08,3.2853587e+08,3.0269402e+09,3.2548585e+09
PRT,CHE,1965,4.0000018e+06,DOTS_IP,2.2026189e+08,3.2853587e+08,1.0592147e+09,1.3450332e+09
PRT,CHL,1965,35714.3,DOTS_IP,2.2026189e+08,3.2853587e+08,2.919555e+08,2.1553582e+08
PRT,CHN,1965,0.0,DOTS_IP,2.2026189e+08,3.2853587e+08,9.154147e+08,8.0225754e+08
PRT,CIV,1965,0.0,DOTS_IP,2.2026189e+08,3.2853587e+08,1.1275719e+08,8.425004e+07
PRT,CMR,1965,0.0,DOTS_IP,2.2026189e+08,3.2853587e+08,5.963217e+07,4.807145e+07
PRT,COD,1965,1.00000044e+06,DOTS_IP,2.2026189e+08,3.2853587e+08,1.5176936e+08,1.1453577e+08
PRT,COG,1965,71428.6,DOTS_IP,2.2026189e+08,3.2853587e+08,1.6825008e+07,2.3071438e+07
PRT,COL,1965,35714.3,DOTS_IP,2.2026189e+08,3.2853587e+08,2.2993618e+08,1.6146435e+08
PRT,COM,1965,0.0,DOTS_IP,2.2026189e+08,3.2853587e+08,1.3238078e+06,2.3481295e+06
PRT,CPV,1965,1.1428576e+06,DOTS_XP,2.2026189e+08,3.2853587e+08,321428.72,2.7142868e+06
PRT,CRI,1965,71428.6,DOTS_IP,2.2026189e+08,3.2853587e+08,4.663002e+07,6.3607172e+07
PRT,CUB,1965,392857.3,DOTS_XP,2.2026189e+08,3.2853587e+08,2.4500011e+08,3.0928586e+08
PRT,CYP,1965,678571.75,DOTS_IP,2.2026189e+08,3.2853587e+08,2.6121084e+07,5.0964308e+07
PRT,CZSK,1965,571428.8,DOTS_XP,2.2026189e+08,3.2853587e+08,8.1130854e+08,8.029445e+08
PRT,DJI,1965,0.0,DOTS_IP,2.2026189e+08,3.2853587e+08,857143.25,1.5000007e+07
PRT,DMA,1965,0.0,DOTS_IP,2.2026189e+08,3.2853587e+08,1.9816616e+06,3.5816445e+06
PRT,DNK,1965,4.4642875e+06,DOTS_IP,2.2026189e+08,3.2853587e+08,8.2607174e+08,1.0070004e+09
PRT,DOM,1965,46428.594,DOTS_IP,2.2026189e+08,3.2853587e+08,5.3260736e+07,4.453181e+07
PRT,DZA,1965,0.0,DOTS_IP,2.2026189e+08,3.2853587e+08,2.7413155e+08,2.387394e+08
PRT,ECU,1965,85714.32,DOTS_IP,2.2026189e+08,3.2853587e+08,8.722504e+07,6.014938e+07
PRT,EDEU,1965,214285.81,DOTS_XP,2.2026189e+08,3.2853587e+08,1.8971222e+08,2.0005366e+08
PRT,EGY,1965,0.0,DOTS_IP,2.2026189e+08,3.2853587e+08,2.1614296e+08,3.3332157e+08
PRT,ESP,1965,5.256261e+06,ESP TENA JUNGUITO,2.2026189e+08,3.2853587e+08,4.0381482e+08,1.0733219e+09
PRT,ETH,1965,0.0,DOTS_IP,2.2026189e+08,3.2853587e+08,4.225002e+07,5.3214308e+07
PRT,FIN,1965,1.2857149e+06,DOTS_IP,2.2026189e+08,3.2853587e+08,5.092145e+08,5.8639315e+08
PRT,FJI,1965,0.0,DOTS_IP,2.2026189e+08,3.2853587e+08,1.9000008e+07,2.5535726e+07
PRT,FRA,1965,1.0178576e+07,DOTS_IP,2.2026189e+08,3.2853587e+08,3.5819302e+09,3.673823e+09
PRT,FRO,1965,0.0,DOTS_IP,2.2026189e+08,3.2853587e+08,9.178575e+06,9.357147e+06
PRT,GAB,1965,0.0,DOTS_IP,2.2026189e+08,3.2853587e+08,4.1360732e+07,2.225001e+07
PRT,GBR,1965,4.1464304e+07,DOTS_IP,2.2026189e+08,3.2853587e+08,4.791252e+09,5.694931e+09
PRT,GHA,1965,0.0,DOTS_IP,2.2026189e+08,3.2853587e+08,1.1346434e+08,1.6000006e+08
PRT,GIB,1965,0.0,DOTS_IP,2.2026189e+08,3.2853587e+08,1.178572e+06,1.0470005e+07
PRT,GIN,1965,0.0,DOTS_IP,2.2026189e+08,3.2853587e+08,1.9285722e+07,1.892858e+07
PRT,GLP,1965,0.0,DOTS_IP,2.2026189e+08,3.2853587e+08,1.4321792e+07,3.0571442e+07
PRT,GMB,1965,5000.0024,DOTS_IP,2.2026189e+08,3.2853587e+08,5.289645e+06,5.813217e+06
PRT,GNB,1965,3.1785728e+06,DOTS_XP,2.2026189e+08,3.2853587e+08,2.4285725e+06,4.857145e+06
PRT,GNQ,1965,0.0,DOTS_IP,2.2026189e+08,3.2853587e+08,9.642861e+06,9.285718e+06
PRT,GRC,1965,1.178572e+06,DOTS_IP,2.2026189e+08,3.2853587e+08,1.1700005e+08,4.120385e+08
PRT,GRD,1965,0.0,DOTS_IP,2.2026189e+08,3.2853587e+08,2.2652045e+06,3.974359e+06
PRT,GRL,1965,0.0,DOTS_IP,2.2026189e+08,3.2853587e+08,4.8928595e+06,1.2107149e+07
PRT,GTM,1965,142857.2,DOTS_IP,2.2026189e+08,3.2853587e+08,7.3931816e+07,8.1857176e+07
PRT,GUF,1965,0.0,DOTS_IP,2.2026189e+08,3.2853587e+08,1.6500008e+06,7.178575e+06
PRT,GUY,1965,107142.91,DOTS_IP,2.2026189e+08,3.2853587e+08,3.730716e+07,3.7285732e+07
PRT,HKG,1965,178571.5,DOTS_IP,2.2026189e+08,3.2853587e+08,3.71158e+08,5.396059e+08
PRT,HND,1965,35714.3,DOTS_IP,2.2026189e+08,3.2853587e+08,5.5808956e+07,4.3892876e+07
PRT,HTI,1965,5357.145,DOTS_IP,2.2026189e+08,3.2853587e+08,1.7642864e+07,1.336559e+07
PRT,HUN,1965,321428.72,DOTS_XP,2.2026189e+08,3.2853587e+08,3.6040086e+08,3.6243702e+08
PRT,IDN,1965,35714.3,DOTS_XP,2.2026189e+08,3.2853587e+08,2.703912e+08,2.4807154e+08
PRT,IND,1965,178571.5,DOTS_IP,2.2026189e+08,3.2853587e+08,5.8967885e+08,9.903219e+08
PRT,IRL,1965,892857.56,DOTS_IP,2.2026189e+08,3.2853587e+08,2.3656546e+08,3.7025018e+08
PRT,IRN,1965,178571.5,DOTS_IP,2.2026189e+08,3.2853587e+08,4.7844666e+08,3.0546442e+08
PRT,IRQ,1965,571428.8,DOTS_IP,2.2026189e+08,3.2853587e+08,3.5110016e+08,1.555715e+08
PRT,ISL,1965,178571.5,DOTS_IP,2.2026189e+08,3.2853587e+08,4.6107164e+07,5.0030868e+07
PRT,ISR,1965,1.2500005e+06,DOTS_IP,2.2026189e+08,3.2853587e+08,1.5185722e+08,2.9760726e+08
PRT,ITA,1965,5.928574e+06,DOTS_IP,2.2026189e+08,3.2853587e+08,2.5555725e+09,2.6061082e+09
PRT,JAM,1965,0.0,DOTS_IP,2.2026189e+08,3.2853587e+08,1.0182076e+08,1.0528576e+08
PRT,JOR,1965,392857.3,DOTS_IP,2.2026189e+08,3.2853587e+08,9.607147e+06,6.009321e+07
PRT,JPN,1965,2.1071438e+06,DOTS_IP,2.2026189e+08,3.2853587e+08,2.8827868e+09,2.7762511e+09
PRT,KEN,1965,0.0,DOTS_IP,2.2026189e+08,3.2853587e+08,8.145003e+07,9.768186e+07
PRT,KHM,1965,0.0,DOTS_IP,2.2026189e+08,3.2853587e+08,3.1107156e+07,3.4678588e+07
PRT,KIR,1965,0.0,DOTS_IP,2.2026189e+08,3.2853587e+08,1.3482149e+06,
PRT,KNA,1965,0.0,DOTS_IP,2.2026189e+08,3.2853587e+08,,3.2142872e+06
PRT,KOR,1965,0.0,DOTS_IP,2.2026189e+08,3.2853587e+08,6.121431e+07,1.880293e+08
PRT,KWT,1965,71428.6,DOTS_XP,2.2026189e+08,3.2853587e+08,5.2173952e+08,1.1497148e+08
PRT,LAO,1965,0.0,DOTS_IP,2.2026189e+08,3.2853587e+08,357143.0,1.0308446e+07
PRT,LBN,1965,535714.5,DOTS_IP,2.2026189e+08,3.2853587e+08,5.471288e+07,1.8136989e+08
PRT,LBR,1965,0.0,DOTS_IP,2.2026189e+08,3.2853587e+08,7.850075e+07,7.338218e+07
PRT,LBY,1965,0.0,DOTS_IP,2.2026189e+08,3.2853587e+08,3.5389658e+08,1.3149259e+08
PRT,LCA,1965,0.0,DOTS_IP,2.2026189e+08,3.2853587e+08,2.3272868e+06,4.586252e+06
PRT,LKA,1965,71428.6,DOTS_XP,2.2026189e+08,3.2853587e+08,1.4575006e+08,1.1102375e+08
PRT,LSO,1965,0.0,DOTS_IP,2.2026189e+08,3.2853587e+08,2.350001e+06,8.750004e+06
PRT,LUX,1965,285714.4,COW,2.2026189e+08,3.2853587e+08,,
PRT,MAC,1965,214285.81,DOTS_IP,2.2026189e+08,3.2853587e+08,9.000004e+06,1.6760722e+07
PRT,MAR,1965,1.3214291e+06,DOTS_IP,2.2026189e+08,3.2853587e+08,1.7476936e+08,1.6096435e+08
PRT,MDG,1965,35714.3,DOTS_IP,2.2026189e+08,3.2853587e+08,3.7687156e+07,5.2178596e+07
PRT,MDV,1965,0.0,DOTS_IP,2.2026189e+08,3.2853587e+08,888225.4,647543.1
PRT,MEX,1965,642857.44,DOTS_IP,2.2026189e+08,3.2853587e+08,4.325341e+08,5.840726e+08
PRT,MLI,1965,0.0,DOTS_IP,2.2026189e+08,3.2853587e+08,5.535717e+06,1.5250007e+07
PRT,MLT,1965,14285.721,DOTS_IP,2.2026189e+08,3.2853587e+08,8.428575e+06,3.4103588e+07
PRT,MMR,1965,0.0,DOTS_IP,2.2026189e+08,3.2853587e+08,7.578574e+07,8.63929e+07
PRT,MNG,1965,0.0,DOTS_IP,2.2026189e+08,3.2853587e+08,,
PRT,MOZ,1965,2.1357152e+07,DOTS_IP,2.2026189e+08,3.2853587e+08,4.2185732e+07,6.6571456e+07
PRT,MRT,1965,0.0,DOTS_IP,2.2026189e+08,3.2853587e+08,2.6464298e+07,8.035718e+06
PRT,MTQ,1965,35714.3,DOTS_IP,2.2026189e+08,3.2853587e+08,2.0036082e+07,3.24643e+07
PRT,MUS,1965,0.0,DOTS_IP,2.2026189e+08,3.2853587e+08,2.5428582e+07,2.6785726e+07
PRT,MWI,1965,78571.46,DOTS_IP,2.2026189e+08,3.2853587e+08,1.3049648e+07,2.1535724e+07
PRT,MYS,1965,0.0,DOTS_IP,2.2026189e+08,3.2853587e+08,4.4135018e+08,3.9153232e+08
PRT,NAM,1965,0.0,DOTS_IP,2.2026189e+08,3.2853587e+08,,
PRT,NCL,1965,0.0,DOTS_IP,2.2026189e+08,3.2853587e+08,2.325001e+07,2.7107154e+07
PRT,NER,1965,0.0,DOTS_IP,2.2026189e+08,3.2853587e+08,9.000004e+06,1.328572e+07
PRT,NGA,1965,178571.5,DOTS_IP,2.2026189e+08,3.2853587e+08,2.6782155e+08,2.7360726e+08
PRT,NIC,1965,35714.3,DOTS_IP,2.2026189e+08,3.2853587e+08,5.7767884e+07,5.7246452e+07
PRT,NLD,1965,4.964288e+06,DOTS_IP,2.2026189e+08,3.2853587e+08,2.2719793e+09,3.0276012e+09
PRT,NOR,1965,2.0357151e+06,DOTS_IP,2.2026189e+08,3.2853587e+08,5.1403594e+08,7.8682176e+08
PRT,NRU,1965,0.0,DOTS_IP,2.2026189e+08,3.2853587e+08,,
PRT,NZL,1965,250000.11,DOTS_XP,2.2026189e+08,3.2853587e+08,3.9953267e+08,3.7572874e+08
PRT,OMN,1965,0.0,DOTS_IP,2.2026189e+08,3.2853587e+08,3.54643e+07,1.2142863e+07
PRT,PAK,1965,571428.8,DOTS_IP,2.2026189e+08,3.2853587e+08,1.8703579e+08,3.695359e+08
PRT,PAN,1965,0.0,DOTS_IP,2.2026189e+08,3.2853587e+08,5.5382524e+07,1.3679042e+08
PRT,PER,1965,214285.81,DOTS_IP,2.2026189e+08,3.2853587e+08,2.94133e+08,2.6032154e+08
PRT,PHL,1965,535714.5,DOTS_IP,2.2026189e+08,3.2853587e+08,3.0464298e+08,3.2665987e+08
PRT,PNG,1965,0.0,DOTS_IP,2.2026189e+08,3.2853587e+08,1.9035722e+07,4.3966804e+07
PRT,POL,1965,428571.62,DOTS_XP,2.2026189e+08,3.2853587e+08,7.956253e+08,8.357146e+08
PRT,PRK,1965,0.0,DOTS_IP,2.2026189e+08,3.2853587e+08,9.160718e+06,
PRT,PRY,1965,0.0,DOTS_IP,2.2026189e+08,3.2853587e+08,2.4875368e+07,2.090358e+07
PRT,PYF,1965,0.0,DOTS_IP,2.2026189e+08,3.2853587e+08,3.660364e+06,3.834231e+07
PRT,QAT,1965,0.0,DOTS_IP,2.2026189e+08,3.2853587e+08,5.821431e+07,2.5000012e+07
PRT,REU,1965,0.0,DOTS_IP,2.2026189e+08,3.2853587e+08,6.148833e+06,1.7324518e+07
PRT,ROM,1965,675000.3,DOTS_IP,2.2026189e+08,3.2853587e+08,3.9229302e+08,4.2242518e+08
PRT,RWA,1965,0.0,DOTS_IP,2.2026189e+08,3.2853587e+08,5.000002e+06,6.4285745e+06
PRT,SAU,1965,142857.2,DOTS_XP,2.2026189e+08,3.2853587e+08,5.2020022e+08,1.7059747e+08
PRT,SDN,1965,464285.9,DOTS_XP,2.2026189e+08,3.2853587e+08,6.96786e+07,7.425003e+07
PRT,SEN,1965,,DOTS_IP,2.2026189e+08,3.2853587e+08,5.508788e+07,6.128428e+07
PRT,SGP,1965,0.0,DOTS_IP,2.2026189e+08,3.2853587e+08,3.504673e+08,4.440359e+08
PRT,SHN,1965,0.0,DOTS_IP,2.2026189e+08,3.2853587e+08,,
PRT,SLB,1965,0.0,DOTS_IP,2.2026189e+08,3.2853587e+08,1.9356009e+06,3.024962e+06
PRT,SLE,1965,0.0,DOTS_IP,2.2026189e+08,3.2853587e+08,3.898252e+07,3.835716e+07
